"","p001_Gop_NR","p002_Gop_R","p003_Gop_NR","p004_Gop_R","p005_Gop_NR","p006_Gop_R","p007_Gop_R","p008_Gop_NR","p009_Gop_NR","p010_Gop_NR","p011_Gop_NR","p012_Gop_R","p013_Gop_R","p014_Gop_NR","p015_Gop_R","p016_Gop_NR","p017_Gop_R","p018_Gop_R","p019_Gop_NR","p020_Gop_R","p021_Gop_R","p022_Gop_R","p023_Gop_R","p024_Gop_NR","p025_Gop_R","p071_Fra_NR","p072_Fra_R","p065_Fra_NR","p066_Fra_R","p067_Fra_R","p068_Fra_R","p069_Fra_NR","p070_Fra_R","p093_Fra_R","p103_Fra_R","p102_Fra_R","p101_Fra_R","p100_Fra_NR","p090_Fra_NR","p089_Fra_NR","p082_Fra_NR","p081_Fra_R","p084_Fra_NR","p083_Fra_NR","p086_Fra_NR","p085_Fra_NR","p088_Fra_R","p087_Fra_NR","p098_Fra_NR","p099_Fra_NR","p092_Fra_NR","p076_Fra_NR","p077_Fra_NR","p078_Fra_R","p073_Fra_NR","p074_Fra_R","p075_Fra_NR","p096_Fra_R","p097_Fra_R","p094_Fra_R","p095_Fra_NR","p079_Fra_R","p080_Fra_R","p091_Fra_R","p039_Mat_NR","p053_Mat_R","p032_Mat_R","p029_Mat_NR","p030_Mat_NR","p031_Mat_NR","p033_Mat_NR","p038_Mat_NR","p055_Mat_NR","p059_Mat_NR","p027_Mat_R","p026_Mat_NR","p064_Mat_NR","p042_Mat_NR","p028_Mat_NR","p051_Mat_R","p047_Mat_R","p046_Mat_NR","p044_Mat_R","p045_Mat_NR","p048_Mat_R","p054_Mat_NR","p057_Mat_R","p056_Mat_NR","p050_Mat_NR","p058_Mat_R","p061_Mat_R","p060_Mat_R","p062_Mat_NR","p052_Mat_R","p063_Mat_R","p035_Mat_NR","p049_Mat_NR","p037_Mat_R","p034_Mat_NR","p036_Mat_NR","p040_Mat_R","p043_Mat_NR","p041_Mat_NR","p005_Val_NR","p006_Val_NR","p007_Val_R","p026_Val_NR","p018_Val_R","p019_Val_R","p003_Val_R","p004_Val_NR","p001_Val_NR","p002_Val_R","p021_Val_R","p020_Val_NR","p024_Val_R","p027_Val_R","p023_Val_R","p022_Val_R","p015_Val_R","p014_Val_NR","p017_Val_R","p016_Val_NR","p011_Val_R","p010_Val_R","p013_Val_R","p012_Val_R","p009_Val_NR","p008_Val_R","p025_Val_R"
"meta_mOTU_v2_5991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63685794461728,2.07079898590907,0,0,0,0,0.370030957683002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956529133146377,0,0,1.88967409958931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22906634220722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28831658601039,0,0,0,0,0.100823064148791,0,0,0,0,2.78265055330787,0.311753882275818,0,0,0,0,0,0,0,1.22259230980797,0,0,0,0,0,0
"meta_mOTU_v2_6000",0,0,0,0,0.338784152067962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69215966687752,0.445717117368271,0,0,0.571018127827239,0,0,0.203581341834668,0.117104374555617,0,1.07795810963508,0,0.164194174591303,0,0,0,0,0,0,0,0,0,0,0,0,0.0589731443468451,0,0,0,0.273850162753013,0,0,0,0,0,0,0,0.511642912572755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49526973197724,0.681593477520491,0,0,0,0,0,0,0,1.0455877681809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324614248055073,0,0,0,0,0,0,0,0,0.15492771363833,0,0,0,0.467490130112423,0,0,0.903213656369982,0,0.5157320213314,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6009",0,0,0,0.282510684304863,0,0,0,0.355564075503778,0,0,0,0,0.171563703627458,0,0,0,0,0,0,0,0,0,0,0,4.61698718482627,1.3759844176054,2.24105189768454,4.72518401644414,0,0.172274750867238,0,0.159567479280132,0,0.52805122555189,0,0.0688537897791982,2.73409240242029,4.58053748819245,0.143156714015913,0,0,0,0,0,0,0,0,0.441170009881016,0,0.0794680214087101,0,0,0,0,0,1.79924584037499,4.84435975735636,0,0.191424859378492,0,0,0,0,0,2.89588594474597,0,0,0.666125088976457,0,0,0,0,0,2.14203067421649,0,0,0,0,0,0,0,0,0,0,0,0.094692798511451,0,0.101701189736417,0,0.139668357714349,0,0.0435840007976156,0,0,0,0,0,0,0,0,2.87355833224804,0,0,0.148141764392311,0,0,4.00056841537353,0,0,5.03779682810236,0,0,0.422337963280935,0,0.335748055531003,0.215132455499005,0,0,0,2.19839602376084,0,0.7549311278991,0,0,0,0,0.419002617011843,0.807200377945669,0,0.223012446433401
"meta_mOTU_v2_6013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269312622754307,0,0,0,0,0,0,0,0.708557213636228,0,0,0,0.913768442464315,0,0,0.231372019069323,0,0,0,0,0,0,0,0,0,0.0589731443468451,0,0,0,0,0,0,0,0,0,0,0,0,0.60145910342161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569926396154378,0,0,0,0.926785998043383,0.171339309417244,0,0,0,0,0,0.294819706469554,0,0,0.111572545327522,0.252598452149159,0,0,0.218059022862649,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6022",0,0,0,0,0,0,0,0,0,0,0,0,0.324876419974281,0,0,0,0,0,0,0.518435701263728,0,0.140931392169893,0,0,0,0,1.18377659204955,0,0,0.374005099288849,0,0,0,0,0,0.0688537897791982,0.605828610325422,0,0.334336002080709,1.02012981327603,0.358883102745891,1.2086351247293,0,0,0,0,0,0,0.220812207782586,0,0,0,0,0.142816320141014,0,0.395814161852649,0,0,0,0,0,0,0,0,0.952538938787848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161236618091711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661026813034103,0,0,0,0,0,0.58920127199125,0,0,0,0,0,0.15492771363833,0,0,0,0,0.141083113494562,0,0.283989120270957,0,0.280789707509069,0,0,0,0,0,0.584842301175918,0,0.41612236839192
"meta_mOTU_v2_6028",0,0,0,0,0,0,0,0.355564075503778,0,0,0.242265650653815,0.179626747500478,0,0,0,0,0,0,0.489584452643898,0,0,0,0,0,0.706562849436718,0,0,1.171566853265,0.203581341834668,0.326154892231824,0,0,0,0.11151214777362,0,2.06260408084738,0,0,0.209738067668012,0,0,1.67143590702366,0,0,0,0,0.0589731443468451,1.47950211456744,0,0,0.0734878269628745,0,3.53809589568318,0,0,0,3.35892201896005,0,0.412596029227387,0.389952409628503,2.9951783043556,0,1.30093005501918,0,1.12284119434672,0,0,0,0,0,0,0.304338192165752,0.321663818823546,0.324049984445385,0,0.206135693602085,0,0.161068432852465,0,0,0,0.571083556762149,0,1.3165562419279,0.161236618091711,1.23680488450221,0.619629632609976,0.663849308371279,0,0,0.124008522136988,0,0.251905701579462,0.046685679812085,0,4.34939153936635,0,2.43981466246619,0.139834321345111,0,0.0902825039957242,2.49413915395862,0.178905590907949,0.0759715218751713,0,0,0.324472851824395,0.0974604893642962,0.878049261086704,0,0,1.70948205813135,0,0,0.0816521982662478,0,0,0,1.09889653076607,1.33508179803495,0,0,0,0,0,0.514511350549273,0,3.35722656318938,0,2.8450327989536
"meta_mOTU_v2_6036",0,0.712365159943657,0,0,0,0,0,1.0826637524568,0,0,0,0,0,0,0.849796179031938,0,0,0,0,0,0,0,0,0,0,0,0.336982265481616,0,0,0.420319063846214,0,0,0,0,2.79187634219587,0,0,3.32059795848226,0,0,0,2.60167989566609,0,0,0,0,0,0,0,0,0,0.108141941171211,0,0,0,0,0,0,0,0,3.32268741860126,0,0,0,0,0.624106242539887,0,0,0,0,0,0,0,1.21111411705525,0,0,0,0,0,0,0,0,0,0.451616772003389,0,0,0,0,1.01085657761809,0,0,0,0.818127443282421,0.578542586360615,0,0.0658608601416365,0,0,0.106125747393504,0,0,0,0,0,0,0,1.59342762583452,1.10645600410707,0,0,0,0,0,0,0,0,0,0.496647188998341,1.02722356825564,0,0,0.330938826630977,0,1.22259230980797,0,0,0,0,0,0
"meta_mOTU_v2_6043",0,0.712365159943657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140931392169893,0,0,0,0.0967575604821824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996870429688812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25548366051258,0,0,0,0,0,0.171339309417244,0,0,0,0,0,0.294819706469554,0,0,0.111572545327522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6044",0,0.173380266252805,0,0,0,0.305599980329488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.873741109099719,0,0,0,2.37448743877657,0,0,0,0.26411606017528,0,0,0,0,0,1.02012981327603,0,1.54748779530249,0.533810332831347,0,0,0,0.544944689963271,0,0,0,0.393465791096091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109467760092932,0,0,0,0,0,0,0,0,0,1.35275940285961,0,0,0,0,0,0,0,0.0922242338023989,0,0.827209823484072,0.678694649235221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57483091563123,0,0,0,2.42349600934782,0,0,0,0,0,0
"meta_mOTU_v2_6046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247734342556782,0,0,0,0,0,0,0,0,0,0,0.0720344825731059,0,0,0,0,0.0598863697275255,0,0,0,0,0.094692798511451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15492771363833,0,0,0,0,0,0,0,0,0,0.164955333779886,0,0,0,0,0,0,0
"meta_mOTU_v2_6049",0,0.467897996530552,0,1.05765736618296,0,0,0,0,0,0,0,0,0.589873033807913,0,0,0,0,0,0,0,0,0,0.929773863674964,0,0,0.502029317951331,0,0,0.324913157983373,1.38214791938633,0,0.233186584716064,0,0.974030086152662,0,1.3024598404591,0,0,0,0,0,1.50368676743888,0,0,0.0905261805907196,0,0.585624494494364,0,0,0,0.503918780365094,0,0.155950277961713,1.10073616876551,0,0,0,0,0.691409730813561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584522013716144,0,0,1.3425211921106,0.104992487272588,0,0,0,0,0,0,0,0.960483482419047,0,0,0,0,0.139668357714349,0,0,1.37285468164623,0,0,0,0,0,0.97592105579905,0,0,0.786854989934658,0,0.51860052940114,0,0,0,0,0,0,0.947022523519011,0,0.422337963280935,0,0.335748055531003,0.311753882275818,0,0,1.02722356825564,0.407445488659945,0,0,0,0,0,0.362524285357251,0.837006819268818,0,0,0
"meta_mOTU_v2_6051",0,0,0,0,0,0,0,0,0,0,0,0,0.463450569825801,0,0,0,0,0,0,0.518435701263728,0,0.269312622754307,0,0,0,0.187431719793515,0,0,0,0,0,0.303230680709414,0,0,0,1.08699399258641,1.86898325291284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734878269628745,0,0,0,0,0.44443691571949,4.00946106092696,0,0,0,0,0,0,0,0.292968887295824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889461937621716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974428657361026,0,0,0,1.33508179803495,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6052",0,0,0,0.518655495657265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656757221473908,0,0.780996285448826,0.240003437178453,0,0,0.0967575604821824,0,0.361401402478322,0,0.745406841382015,0,0,0,0,0,0.257652856876481,0,0.153655943691216,0,0,0,0,0,0,0,0,0.0589731443468451,0,0,0,0,0,0,0,0,0,0.142035330347292,0,1.70940310451091,0,0,0,0,0,0,0.783812231692363,0,0,0,0,0,0,0,0,1.14754257669831,0,0.202859731138277,0,0,0,0,0,0,0,0,0,0,0,0,0.0715236936637883,0,0,0,0.916867812201597,0.681974466028176,0,0,0,0,0,0,0.0569926396154378,0,0,0,0.201850498311117,0,0,0,0.591387996327727,0,0,0,0,0,0,1.10306493464192,0,0,0.283989120270957,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1787612048338,0,0,0,0,1.96981451218072,0,0,0,0,0,0,0,0.837292279394735,0.209738067668012,0,0,0,0,0,0,0,0,0,0,0,0.21010525441185,0,0,0,0,0,0,0,0.462969300453193,0,0,0,0,0,0.0730795033668738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715236936637883,0,0,0,0,0,0,0,0,0,0,0,0,0.0621331450209113,0,0,0,1.46751304096962,0,0,0,0,0,3.10358336178891,0,0,0,0.252598452149159,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232446086000371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16610236992735,0,0,0,0.838541418284555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18834220445004,0,0,0,2.51176500352441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66701483037543,0,0,0,0,0,0,2.54358872679379,0,0,0
"meta_mOTU_v2_6070",0,0.595303567662769,0,0,0,0,0,0,0,0,0,0,0,0,1.13971140902699,2.2564512984479,0.325982201921919,0,0,0,0,1.22281534403376,0,0,0,0,0,0,0,0.117104374555617,0.152816943959285,0.303230680709414,0,0,0,0,2.07659018194145,0,0,1.13714390636392,0,0,0,0,0.25613550369909,0,0,0,0,0,0,0,0.296675302955451,0,0,0.0636380417634778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332278579846723,0,4.36637409230987,0,0,0,0,0,0,0.124483902857768,0.914455739195218,1.0364744199232,0,0,0,0,0,0,2.87744715493728,0,0,1.08791994626209,0,0,0,0.218059022862649,0,0,0,0,0,0,0,0,0,3.25180644384975
"meta_mOTU_v2_6073",0,0,0,0,0,0,0,0,0,0,0,0.483129541587868,0,0,0,0,0,0,0,0.194255721713451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302778245078714,0,0,0,0,0,0.573672868190623,0,0.142021336853165,0,0,0,0,0,0,0,0,0,0,0,0.555525708788628,0.73643699361903,0,0,1.12270901392222,0,0,0,0,0.709956550868427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241919531189872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111572545327522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.876441000824912
"meta_mOTU_v2_6088",0,0.9213474236094,0.307463139212112,0.518655495657265,2.45936218653002,1.04383186926255,0,1.56384158798943,0.760504511268681,0,0.242265650653815,0.844421768771328,0.324876419974281,0.168356671086476,0,0,0,0,0,0.899022872127723,0,1.56057694015561,2.60119096251304,0,0.706562849436718,0.0967575604821824,1.86041355487018,0,0.436827748681196,2.81675220553765,0,2.19126032988128,0,0.487280595547224,3.5726856930928,1.35854071195736,1.81651265228125,0,0.143156714015913,0.0801347149262486,2.79308150766555,0.335983690108782,0.852754827937919,0.739959539963384,0.175705859208407,3.39730145349772,1.92429394019878,0.441170009881016,0.0774205294130353,0,2.37311975459146,0.698408282581135,0,0,0,1.08912289219971,0,0,2.36796760284332,0.331848674938179,0.0651322592892103,2.8663256959143,0.600899949055649,0,0,1.17819195637439,0,0.417182591407344,0.175577399206059,0,0.325119045129583,0.666420400711508,2.90574504953558,2.5937831920869,1.19936536830782,1.58338589236438,0.154755820372846,0,0,0,0,0.760237935786837,0,0,0.395414534703776,0.183551310510602,0,0.630205197116964,0.728429116713727,1.33615633174218,0,2.80340503583701,0.326965283134169,1.36663707049299,0,0,0,0,0.267304662380172,0,0,1.03398248188535,1.74607307217476,2.22552232138034,2.21724272700458,0,0.812802486897275,0.355641158943281,0,0.723747091633161,1.04295622491025,0,0,0,0.120808265266733,1.38300186852539,2.62444609755667,0.944554290542995,4.12975791067154,0.816762645925175,0.157854739110448,1.46563471213081,0,0.886503786541833,0,1.58482511427777,2.93125266264065,0,0.81453019599842,0.73870099338214
"meta_mOTU_v2_6091",0,0,0,5.65302057382066,0,0,0,0,0,0,0,0,0,0,0,5.95898147775128,0,0,0,5.36503871017769,0,0,0,0,0,0.0967575604821824,0.0619171163310511,0,0.0711006176162595,0.0597400397941804,0.0784309116061332,0.0819887112396387,0.0766715148826072,0.0568332128955956,0,0.134570622237007,0,0,0.0733532853383609,0.0801347149262486,0,0,0,0,5.51768034947807,0,5.49379408403803,0,0,0,0.0734878269628745,0.108141941171211,0.155950277961713,0,0.103910631415987,0.0636380417634778,0,0,0.066670599418671,0.0727575657699413,0.127450621481073,0.120869028696382,6.063383238655,0.0699116933758982,0.0247734342556782,5.14811847795164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117385612865112,0,0,0,0,0,0,0,0,0,0.0633362630912813,0,0,5.56201018026779,0,0,0,0.117841305492947,0,0,0,0,6.22245392646471,0,0,0,5.16207061589693,0,0,0.283513216714091,0.483020694332955,5.11069596827182,5.90296272357936,0,0,3.11078049376215,0.654483947180361,0,0,0.465425445810527,0,0,0,0,0,0,0,3.99966191325039,0,6.45549623741828
"meta_mOTU_v2_6098",0,0.595303567662769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5946450541185,0,0,0,0,0,0,0,0,0,0,0.117104374555617,0,0,0,0,0,0,0,0,0,0,0,0.335983690108782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19857074721297,0,0,0,0,0,0,0,0.0711497183538985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59334807014182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6105",0.492962686073565,0,0.672492533133787,0,0,0.160876650716096,1.15024263558061,0,0.230843334036234,2.07307774584128,0.242265650653815,0.179626747500478,1.33075505568631,0,0,0,0,0,0,0,0,0,0,0,1.07439937566063,0,0.0619171163310511,0,0,0.0597400397941804,2.93516101538195,0.233186584716064,0.408704297889115,0.0568332128955956,0.212523724271231,0.134570622237007,0,0.153655943691216,0.273381725052844,0.425137514349696,0.358883102745891,0.608312987998537,0,0,0.539341634563166,0,0.115630012177087,2.51644525249376,0,0,0.0734878269628745,0,4.04658833277136,0.142816320141014,0,0.124587167789305,0.142035330347292,0,0,0,1.53277306895303,0.906041429677579,0.119170747798045,0.581615733591039,0,0,0,0,0.255953258731648,0.616566653566969,0,0,0.414707146634213,0.0785612066346567,0,0.268784258275841,0.154755820372846,0,0.15051632157519,0.654257499777672,0.22593457747268,0.187456107951425,0,0,0,0.62546129858586,1.93225911440757,0.101701189736417,0,0,0,0.126990361258292,0,0,0,0,0.126024645721405,0.117841305492947,0.106125747393504,0.391140210443324,0.0902825039957242,0,0,0.303700105351885,0,0,0.171339309417244,0,0,0.520357405155492,0.179581971012457,1.00653625853401,0,0.150731436209001,0,0,0,0.141083113494562,0.142491626112762,0.771513530132173,0,0.228834395912681,0.312970330449624,0,0,0,0,0.999819696926481,0.590546350508828,0.586408811660221
"meta_mOTU_v2_6107",0,0,0,0,0,0,0,0,0,0,0,0,1.09525413482184,0,0,0,0,0,0,1.72514786026942,0,0.140931392169893,0,0,0,0.502029317951331,0,0,0,0,0,0.233186584716064,0,0.357563315304676,0,0,0,0,0,0,0,0,0,0,0.662502722377403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216670023010387,0,0,0,0,0,0,0,0,0,0.211212001747002,0,0,0,0,0,0,0,0.869246875766824,0,0,0,0,0,0,0,0,0,0,0.0510895598858818,0,0,0,0,0,0,0,0,0,0,0,0.215132455499005,0.654483947180361,0,0,0.407445488659945,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6108",0,0,0,0.282510684304863,0,0,0,0,0.760504511268681,0,1.18899680005052,0,0.463450569825801,0.900292120328575,1.58766056864251,0.931119730436335,0,0,0.489584452643898,1.00643181424358,0,0.387197282764312,0.240003437178453,0,0.839870456392174,0,2.08577975518212,0.890656484404281,0.970734658754956,0,0,0,0,0,1.00373508554088,1.93930758069883,0,0,0.273381725052844,0.228172513758249,0,0,0,0.587457886823414,0.25613550369909,0,0,0.441170009881016,0.633476136657669,0,0,0,0.542625554163696,0.391959939554469,0.103910631415987,1.36649018391561,1.75685145211963,0,0.691409730813561,0.741941848105001,0,0,0,0,0.699122475462047,0.624106242539887,0,0,0,0,0,1.58315432872712,0.502111682505781,0.985046504641053,0.313910366716715,0,0.104992487272588,0,0,0,0,0.429626646605152,0,2.48930412397917,0.670138938723055,0,0,0.196702758039133,0,0.139668357714349,0,0,0.398312084616461,0.135755469320891,1.19849496770942,0.302812263641807,0.865160794521049,0.921173551395776,0.938103002252355,0,0,0.88455427112766,0.411493553652882,0.324614248055073,0,0,0.324472851824395,0,0,1.79122771360498,0,1.40040557831159,0.15492771363833,0,0.302075673967726,0.215132455499005,0.252598452149159,0,1.57162176459448,0.407445488659945,0,0.791208089913303,0,0,0,0.28007155346623,0.743304562130172,0.807200377945669,0,0
"meta_mOTU_v2_6117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25053541572368,0,0,0,0,0,0,0,0,0,0.370030957683002,0,3.07609748018241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00634210364904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70158918972169,0,0,0,0,0,0,0,0,0,2.28079352241072,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6144",0,0,0,0,0,0,0,0,0,0,0,0,1.40142372200661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694315419813844,0.503119914229401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155950277961713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08439285145574,0.49526973197724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81668339436627,0,0,0.522778286215661,1.14148421713834,0,0,0,0.148971081756753,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81852069583758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052890638657082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716544908187564,2.97977545910244,0,0,0.407445488659945,0,0,0,0,2.40765905500152,0,0,0,0,0
"meta_mOTU_v2_6174",0,0,0,3.20473087242624,0,0,0,0,0,0,0,0,4.00244598879511,0,0,0,0,0,0,0,0,2.61608388982745,0,0,0,4.2453548489456,2.87941829449497,0,0,0,0,2.82405818234885,0,1.75301415098197,0,0,0,0,0,0,0,0,0,0,0.332317018625357,0,0.0589731443468451,0,0,0,2.66226647867486,0,0,0,0.052890638657082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999339219048271,0,0,0,0.612042484807547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8561607592274,0,0,0,0,0,0,0,0,0,0,0,0,3.48693873970996,0,0,0,0.100823064148791,0,0,0,0,3.54299499632049,2.54208827117923,0,0,0,0.407445488659945,0,0,0,0,2.23845897081351,0,0,0,0,0
"meta_mOTU_v2_6190",0,0,0,0,0,0,0,0,2.67336257597154,0,0,0,0.324876419974281,0,0,0,0,0,0,0,0.558793567696354,0,0,0,0,0.571018127827239,0.609966216977028,0,0,0,0,0.159567479280132,0,0,1.56436100662997,0,1.00015684025029,0,0.654209485967581,0.651836961616071,0,3.04531098945025,0.123731828891483,0,0,0,0.170145699786422,0,0,0,0.143413077048723,0,0.155950277961713,0,0,0,0,0,0,0,0,0.120869028696382,0,0,0,0.310989297574845,0,0,0,0,0,0,0,0,0,0,0.0534511397092155,0,0,0,0,0,0,0,0,0,0,0,0,0.326686448948911,0,0,0,0.21964452687909,0,0,0,0,0,0,0,0,0,0.0510895598858818,0.73434622861288,0,0,0,1.0546993325998,0,0,0,0.15492771363833,0,0,0,0.654483947180361,0,0,0,0,0,0,0,0,0,0,0,1.47007300929933,0
"meta_mOTU_v2_6192",0,0,0,0,0,1.52980105413096,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00643181424358,0,0,0,0,0,1.59055589752886,0,0,0,0,0,1.39907873115418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9083465811523,2.47990920078481,0,0,2.44410769733979,0,0,0,0,0,0,0,0,0,0.0651322592892103,0,0,0,0,0,0,0,0,0,0,1.04042550000036,0,1.1578307967438,0,0,0.380679761827754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215132455499005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"meta_mOTU_v2_6197",0,2.1110773688315,0,0.72152951353857,0,0,0,0,0,0,0,0,0.589873033807913,0,0,0,0,0,0,0,0,3.41223581160386,0,0,0,0,0,0,0,0,0,3.38862079666203,0,1.44770628375635,0,0,0,0,0,0,0,0,0.123731828891483,0,5.30492270355264,0,0.0589731443468451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313910366716715,0,0,0,0,0,0,0,0,0,0,0.183551310510602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12918984667525,1.59203739209986,0,0.345229534470237,0,2.8693292262239,0,0,0,0,0,0,0.842826668815648,0,0.120808265266733,1.8692290566462,0,0,0,1.06197258675636,0,0,0,0,0,0,2.39744803770268,0,0,0
